"Function","CPU Time: Total","CPU Time: Self","Instructions Retired: Total","Instructions Retired: Self","Microarchitecture Usage: Total","Microarchitecture Usage: Self","Module","Function (Full)","Source File","Start Address"
"_mm256_blend_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_blend_epi32","avx2intrin.h","0xf4926"
"_mm_storel_epi64","0","0","14400000","14400000","1","1","xavs2","_mm_storel_epi64","emmintrin.h","0x8c3b2"
"_mm256_unpacklo_epi64","0","0","3200000","3200000","","","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0xec7a8"
"_mm256_unpackhi_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0x103314"
"_mm256_unpacklo_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0xeaeb2"
"_mm_unpacklo_epi16","0","0","4800000","4800000","0","0","xavs2","_mm_unpacklo_epi16","emmintrin.h","0xb6df6"
"_mm256_lddqu_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_lddqu_si256","avxintrin.h","0x114816"
"_mm256_insertf128_si256","0","0","3200000","3200000","0","0","xavs2","_mm256_insertf128_si256","avxintrin.h","0xf2838"
"_mm256_lddqu_si256","0","0","3200000","3200000","0","0","xavs2","_mm256_lddqu_si256","avxintrin.h","0x1193ca"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x105708"
"_mm256_unpacklo_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0x104214"
"_mm256_unpackhi_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xeb2ae"
"_mm256_storeu_si256","0","0","4800000","4800000","0.937501","0.937501","xavs2","_mm256_storeu_si256","avxintrin.h","0x111d41"
"_mm256_unpacklo_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0x103c24"
"_mm256_add_epi32","0","0","0","0","1","1","xavs2","_mm256_add_epi32","avx2intrin.h","0xf7ae5"
"_mm_abs_epi16","0","0","4800000","4800000","1","1","xavs2","_mm_abs_epi16","tmmintrin.h","0x3eb80"
"_mm256_madd_epi16","0","0","16000000","16000000","1","1","xavs2","_mm256_madd_epi16","avx2intrin.h","0x109dfc"
"_mm256_add_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi32","avx2intrin.h","0x111b66"
"_mm256_unpacklo_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0x106927"
"_mm256_unpacklo_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0x106c24"
"_mm256_add_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0xedbb6"
"_mm256_unpacklo_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0x107020"
"_mm256_add_epi32","0","0","11200000","11200000","0.375001","0.375001","xavs2","_mm256_add_epi32","avx2intrin.h","0x10860a"
"_mm256_unpacklo_epi16","0","0","0","0","1","1","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0xef1a0"
"_mm256_srai_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_srai_epi16","avx2intrin.h","0x103060"
"_mm256_add_epi32","0","0","8000000","8000000","0.803573","0.803573","xavs2","_mm256_add_epi32","avx2intrin.h","0xfafdf"
"_mm256_add_epi16","0","0","0","0","1","1","xavs2","_mm256_add_epi16","avx2intrin.h","0xedeb3"
"_mm256_srai_epi32","0","0","6400000","6400000","0","0","xavs2","_mm256_srai_epi32","avx2intrin.h","0x10b2dd"
"_mm256_unpackhi_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0xed1c0"
"_mm256_min_epi16","0","0","6400000","6400000","0","0","xavs2","_mm256_min_epi16","avx2intrin.h","0x10c2cd"
"_mm256_add_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0xef799"
"_mm256_unpackhi_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0xec2cf"
"_mm256_sub_epi32","0","0","16000000","16000000","0.625001","0.625001","xavs2","_mm256_sub_epi32","avx2intrin.h","0xfa6e9"
"_mm256_srai_epi32","0","0","9600000","9600000","0","0","xavs2","_mm256_srai_epi32","avx2intrin.h","0x108906"
"_mm256_unpackhi_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xeade0"
"_mm256_hadd_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf602d"
"_mm256_unpacklo_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0x106923"
"_mm256_insertf128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_insertf128_si256","avxintrin.h","0xf2865"
"_mm256_madd_epi16","0","0","3200000","3200000","1","1","xavs2","_mm256_madd_epi16","avx2intrin.h","0x108309"
"_mm256_add_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0x11a8e2"
"_mm256_permute2x128_si256","0","0","1600000","1600000","","","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x106329"
"_mm256_sub_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_sub_epi16","avx2intrin.h","0xf4e36"
"_mm256_add_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0xedba9"
"_mm256_unpackhi_epi16","0","0","4800000","4800000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xec9c4"
"_mm256_add_epi16","0","0","3200000","3200000","1","1","xavs2","_mm256_add_epi16","avx2intrin.h","0x11642a"
"_mm256_add_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi32","avx2intrin.h","0xf712d"
"_mm256_unpackhi_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0xeb5e9"
"_mm256_mullo_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xf831b"
"_mm256_madd_epi16","0","0","3200000","3200000","","","xavs2","_mm256_madd_epi16","avx2intrin.h","0x108419"
"aec_get_shift","0","0","4800000","4800000","0","0","xavs2","aec_get_shift","aec_fastrdo.c","0x79a5d"
"_mm256_hadd_epi32","0","0","1600000","1600000","0.937501","0.937501","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xfa8f5"
"_mm256_cvtepu8_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_cvtepu8_epi16","avx2intrin.h","0x11c4c2"
"_mm256_unpacklo_epi64","0","0","0","0","1","1","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0xec7c9"
"_mm256_unpackhi_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xeb2de"
"_mm256_unpackhi_epi16","0","0","11200000","11200000","0.937501","0.937501","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0x108b04"
"_mm256_add_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0x103254"
"_mm_add_epi16","0","0","22400000","22400000","1","1","xavs2","_mm_add_epi16","emmintrin.h","0x3faa1"
"_mm256_add_epi32","0","0","9600000","9600000","","","xavs2","_mm256_add_epi32","avx2intrin.h","0xf8010"
"_mm256_maskstore_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_maskstore_epi32","avx2intrin.h","0x112666"
"_mm256_unpacklo_epi8","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi8","avx2intrin.h","0x115b32"
"_mm256_unpacklo_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0x10513d"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xec8c8"
"aec_get_shift","0","0","3200000","3200000","0","0","xavs2","aec_get_shift","aec_fastrdo.c","0x7a9ed"
"_mm_packs_epi32","0","0","1600000","1600000","0","0","xavs2","_mm_packs_epi32","emmintrin.h","0xce9a8"
"_mm256_unpacklo_epi8","0","0","4800000","4800000","0","0","xavs2","_mm256_unpacklo_epi8","avx2intrin.h","0x115c31"
"_mm_subs_epi16","0","0","12800000","12800000","0.625001","0.625001","xavs2","_mm_subs_epi16","emmintrin.h","0x3f7a3"
"_mm256_add_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi32","avx2intrin.h","0xf741b"
"_mm256_madd_epi16","0","0","12800000","12800000","","","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf345b"
"_mm256_permute2f128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2f128_si256","avxintrin.h","0xf7f10"
"_mm256_hadd_epi32","0","0","3200000","3200000","0","0","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf5d32"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xec5cc"
"_mm256_add_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0xef4a1"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xef0a5"
"_mm256_maskstore_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_maskstore_epi64","avx2intrin.h","0x118c07"
"_mm256_loadu_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_loadu_si256","avxintrin.h","0x11c7cb"
"_mm256_add_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0xefe97"
"_mm256_store_si256","0","0","3200000","3200000","0.937501","0.937501","xavs2","_mm256_store_si256","avxintrin.h","0x11355e"
"_mm256_permute2x128_si256","0","0","3200000","3200000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x107222"
"_mm256_madd_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0x108311"
"_mm256_srai_epi16","0","0","0","0","1","1","xavs2","_mm256_srai_epi16","avx2intrin.h","0xedbba"
"_mm_set1_epi32","0","0","6400000","0","","0","xavs2","_mm_set1_epi32","emmintrin.h","0xb7128"
"_mm_set_epi32","0","0","6400000","6400000","","","xavs2","_mm_set_epi32","emmintrin.h","0xb7128"
"_mm256_min_epi16","0","0","8000000","8000000","0","0","xavs2","_mm256_min_epi16","avx2intrin.h","0x10c3d1"
"_mm256_shuffle_epi8","0","0","3200000","3200000","0.937501","0.937501","xavs2","_mm256_shuffle_epi8","avx2intrin.h","0xf890c"
"_mm256_unpackhi_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0xef2a3"
"_mm256_unpackhi_epi64","0","0","1600000","1600000","","","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0x105637"
"_mm256_unpacklo_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0xeade8"
"_mm256_unpackhi_epi32","0","0","3200000","3200000","","","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0xee0b5"
"_mm256_unpacklo_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0x10bad9"
"bitstt_put_one_bit_and_remainder","0","0","1600000","1600000","0","0","xavs2","bitstt_put_one_bit_and_remainder","aec.c","0x5fba5"
"_mm256_srai_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_srai_epi32","avx2intrin.h","0xf8014"
"aec_get_shift","0","0","8000000","8000000","0","0","xavs2","aec_get_shift","aec_fastrdo.c","0x76935"
"_mm256_madd_epi16","0","0","0","0","1","1","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf3561"
"_mm256_unpackhi_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0x10692c"
"_mm256_hadd_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf5244"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xeeda9"
"_mm256_packus_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_packus_epi16","avx2intrin.h","0x11890b"
"_mm_set1_epi32","0","0","11200000","0","","0","xavs2","_mm_set1_epi32","emmintrin.h","0xb7024"
"_mm256_mullo_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xfa7e7"
"_mm256_srai_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_srai_epi16","avx2intrin.h","0xed5b8"
"_mm256_unpackhi_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0xee3a9"
"_mm256_permute2x128_si256","0","0","3200000","3200000","","","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x107e0d"
"_mm256_permute2x128_si256","0","0","3200000","3200000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x113555"
"_mm256_unpacklo_epi32","0","0","0","0","1","1","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0x106526"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x103853"
"_mm256_unpackhi_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0x10701b"
"_mm256_madd_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf4c40"
"_mm256_madd_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0x10a0ec"
"_mm256_unpacklo_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0xeeaa5"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xee6a9"
"_mm256_mullo_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xfabe3"
"_mm256_madd_epi16","0","0","22400000","22400000","","","xavs2","_mm256_madd_epi16","avx2intrin.h","0x10a2fb"
"_mm256_permutevar8x32_epi32","0","0","3200000","3200000","","","xavs2","_mm256_permutevar8x32_epi32","avx2intrin.h","0xf6a25"
"_mm256_insertf128_si256","0","0","6400000","6400000","1","1","xavs2","_mm256_insertf128_si256","avxintrin.h","0xf2768"
"_mm256_madd_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf2b63"
"_mm256_unpacklo_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0x111a72"
"_mm256_permute2f128_si256","0","0","1600000","1600000","","","xavs2","_mm256_permute2f128_si256","avxintrin.h","0xf9ef3"
"_mm256_hadd_epi32","0","0","3200000","3200000","0","0","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf4f3f"
"_mm256_unpacklo_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0xeeca2"
"_mm256_mullo_epi32","0","0","3200000","3200000","0","0","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xf820c"
"_mm256_permute2x128_si256","0","0","8000000","8000000","0.937501","0.937501","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x107d10"
"_mm256_madd_epi16","0","0","19200000","19200000","","","xavs2","_mm256_madd_epi16","avx2intrin.h","0x109bf1"
"_mm256_unpackhi_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0xeaee0"
"_mm256_madd_epi16","0","0","3200000","3200000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0x110f7d"
"_mm256_unpackhi_epi64","0","0","3200000","3200000","0","0","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0x105947"
"_mm256_unpackhi_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0x107127"
"_mm256_hadd_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf7e1b"
"_mm256_mullo_epi32","0","0","1600000","1600000","","","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xfa7f1"
"_mm256_add_epi32","0","0","1600000","1600000","","","xavs2","_mm256_add_epi32","avx2intrin.h","0xf7725"
"_mm256_unpackhi_epi64","0","0","3200000","3200000","0","0","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0x10593f"
"_mm256_hadd_epi32","0","0","1600000","1600000","","","xavs2","_mm256_hadd_epi32","avx2intrin.h","0xf5d3c"
"_mm_cmpgt_epi16","0","0","3200000","3200000","0","0","xavs2","_mm_cmpgt_epi16","emmintrin.h","0x3f9ab"
"_mm_loadu_si128","0","0","20800000","20800000","1","1","xavs2","_mm_loadu_si128","emmintrin.h","0xf2871"
"_mm256_madd_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf4157"
"_mm256_unpacklo_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0x106532"
"_mm256_srai_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_srai_epi16","avx2intrin.h","0xedcbc"
"_mm256_permute2f128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2f128_si256","avxintrin.h","0xf7127"
"_mm256_shuffle_epi8","0","0","1600000","1600000","0","0","xavs2","_mm256_shuffle_epi8","avx2intrin.h","0x117e20"
"_mm256_packus_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_packus_epi16","avx2intrin.h","0x116433"
"_mm256_unpacklo_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0x10653a"
"_mm256_madd_epi16","0","0","4800000","4800000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0x109f00"
"_mm256_madd_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf2d73"
"_mm_storel_epi64","0","0","1600000","1600000","0","0","xavs2","_mm_storel_epi64","emmintrin.h","0xce9b9"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x103e61"
"_mm256_unpackhi_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xec6da"
"_mm256_unpackhi_epi64","0","0","3200000","3200000","","","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0x10514e"
"_mm256_permute2x128_si256","0","0","8000000","8000000","1","1","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x107d22"
"_mm256_unpackhi_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0xeeab2"
"_mm256_load_si256","0","0","1600000","1600000","0.375001","0.375001","xavs2","_mm256_load_si256","avxintrin.h","0xf2f69"
"_mm256_unpackhi_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0x10603f"
"_mm256_maskstore_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_maskstore_epi64","avx2intrin.h","0x11bbde"
"_mm256_permute2x128_si256","0","0","3200000","3200000","","","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x104452"
"_mm256_unpackhi_epi32","0","0","6400000","6400000","1","1","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0xeb0eb"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xecfc8"
"_mm256_unpacklo_epi32","0","0","3200000","3200000","0","0","xavs2","_mm256_unpacklo_epi32","avx2intrin.h","0x105d3a"
"_mm256_srai_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_srai_epi16","avx2intrin.h","0xed7c0"
"_mm256_unpackhi_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0xeb0e7"
"_mm_storel_epi64","0","0","1600000","1600000","0","0","xavs2","_mm_storel_epi64","emmintrin.h","0xce9b0"
"_mm256_loadu_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_loadu_si256","avxintrin.h","0x118411"
"_mm_slli_epi16","0","0","4800000","4800000","0","0","xavs2","_mm_slli_epi16","emmintrin.h","0x3edb5"
"_mm256_maskstore_epi64","0","0","1600000","1600000","1","1","xavs2","_mm256_maskstore_epi64","avx2intrin.h","0x11cbc9"
"_mm256_srai_epi16","0","0","6400000","6400000","1","1","xavs2","_mm256_srai_epi16","avx2intrin.h","0x113461"
"_mm256_madd_epi16","0","0","0","0","0.625001","0.625001","xavs2","_mm256_madd_epi16","avx2intrin.h","0xf2c6b"
"_mm256_permute2x128_si256","0","0","8000000","8000000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0x10494e"
"_mm256_shuffle_epi8","0","0","4800000","4800000","0","0","xavs2","_mm256_shuffle_epi8","avx2intrin.h","0xf3d63"
"_mm256_unpacklo_epi16","0","0","1600000","1600000","1","1","xavs2","_mm256_unpacklo_epi16","avx2intrin.h","0x105640"
"_mm256_loadu_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_loadu_si256","avxintrin.h","0x11880d"
"_mm256_sub_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_sub_epi16","avx2intrin.h","0xf4d41"
"_mm256_unpackhi_epi64","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi64","avx2intrin.h","0xeaee9"
"_mm256_madd_epi16","0","0","4800000","4800000","0.937501","0.937501","xavs2","_mm256_madd_epi16","avx2intrin.h","0x110c89"
"_mm256_permute2x128_si256","0","0","1600000","1600000","0","0","xavs2","_mm256_permute2x128_si256","avx2intrin.h","0xeb9dd"
"_mm256_unpackhi_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0x105441"
"_mm256_unpackhi_epi16","0","0","3200000","3200000","1","1","xavs2","_mm256_unpackhi_epi16","avx2intrin.h","0xec1d8"
"_mm256_unpacklo_epi64","0","0","3200000","3200000","0","0","xavs2","_mm256_unpacklo_epi64","avx2intrin.h","0x106e2b"
"_mm256_add_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_add_epi16","avx2intrin.h","0x11b0e6"
"_mm256_maddubs_epi16","0","0","1600000","1600000","0","0","xavs2","_mm256_maddubs_epi16","avx2intrin.h","0x112275"
"bitstt_put_one_bit_and_remainder","0","0","1600000","1600000","0","0","xavs2","bitstt_put_one_bit_and_remainder","aec.c","0x5fce2"
"_mm256_srai_epi32","0","0","9600000","9600000","0","0","xavs2","_mm256_srai_epi32","avx2intrin.h","0xf2b71"
"_mm256_mullo_epi32","0","0","8000000","8000000","0.375001","0.375001","xavs2","_mm256_mullo_epi32","avx2intrin.h","0xfa7f6"
"_mm256_unpackhi_epi32","0","0","1600000","1600000","0","0","xavs2","_mm256_unpackhi_epi32","avx2intrin.h","0xee0b9"
"_mm256_permute2f128_si256","0","0","6400000","6400000","0","0","xavs2","_mm256_permute2f128_si256","avxintrin.h","0xf7e20"
